,src_image,annotation,foggy_image
2365,hamburg_000000_044747_leftImg8bit.png,hamburg_000000_044747_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_044747_leftImg8bit_foggy_beta_0.02.png
2366,bremen_000099_000019_leftImg8bit.png,bremen_000099_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000099_000019_leftImg8bit_foggy_beta_0.02.png
2367,strasbourg_000000_029281_leftImg8bit.png,strasbourg_000000_029281_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_029281_leftImg8bit_foggy_beta_0.02.png
2368,tubingen_000083_000019_leftImg8bit.png,tubingen_000083_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000083_000019_leftImg8bit_foggy_beta_0.02.png
2369,bremen_000010_000019_leftImg8bit.png,bremen_000010_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000010_000019_leftImg8bit_foggy_beta_0.02.png
2370,cologne_000117_000019_leftImg8bit.png,cologne_000117_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000117_000019_leftImg8bit_foggy_beta_0.02.png
2371,zurich_000102_000019_leftImg8bit.png,zurich_000102_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000102_000019_leftImg8bit_foggy_beta_0.02.png
2372,hanover_000000_030781_leftImg8bit.png,hanover_000000_030781_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_030781_leftImg8bit_foggy_beta_0.02.png
2373,weimar_000117_000019_leftImg8bit.png,weimar_000117_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000117_000019_leftImg8bit_foggy_beta_0.02.png
2374,hamburg_000000_098400_leftImg8bit.png,hamburg_000000_098400_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_098400_leftImg8bit_foggy_beta_0.02.png
2375,jena_000065_000019_leftImg8bit.png,jena_000065_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000065_000019_leftImg8bit_foggy_beta_0.02.png
2376,bremen_000221_000019_leftImg8bit.png,bremen_000221_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000221_000019_leftImg8bit_foggy_beta_0.02.png
2377,krefeld_000000_030221_leftImg8bit.png,krefeld_000000_030221_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_030221_leftImg8bit_foggy_beta_0.02.png
2378,bremen_000171_000019_leftImg8bit.png,bremen_000171_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000171_000019_leftImg8bit_foggy_beta_0.02.png
2379,cologne_000076_000019_leftImg8bit.png,cologne_000076_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000076_000019_leftImg8bit_foggy_beta_0.02.png
2380,erfurt_000078_000019_leftImg8bit.png,erfurt_000078_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000078_000019_leftImg8bit_foggy_beta_0.02.png
2381,ulm_000016_000019_leftImg8bit.png,ulm_000016_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000016_000019_leftImg8bit_foggy_beta_0.02.png
2382,bremen_000191_000019_leftImg8bit.png,bremen_000191_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000191_000019_leftImg8bit_foggy_beta_0.02.png
2383,cologne_000096_000019_leftImg8bit.png,cologne_000096_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000096_000019_leftImg8bit_foggy_beta_0.02.png
2384,aachen_000173_000019_leftImg8bit.png,aachen_000173_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000173_000019_leftImg8bit_foggy_beta_0.02.png
2385,tubingen_000102_000019_leftImg8bit.png,tubingen_000102_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000102_000019_leftImg8bit_foggy_beta_0.02.png
2386,erfurt_000098_000019_leftImg8bit.png,erfurt_000098_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000098_000019_leftImg8bit_foggy_beta_0.02.png
2387,bremen_000248_000019_leftImg8bit.png,bremen_000248_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000248_000019_leftImg8bit_foggy_beta_0.02.png
2388,dusseldorf_000206_000019_leftImg8bit.png,dusseldorf_000206_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000206_000019_leftImg8bit_foggy_beta_0.02.png
2389,hamburg_000000_065843_leftImg8bit.png,hamburg_000000_065843_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_065843_leftImg8bit_foggy_beta_0.02.png
2390,strasbourg_000001_007148_leftImg8bit.png,strasbourg_000001_007148_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_007148_leftImg8bit_foggy_beta_0.02.png
2391,dusseldorf_000156_000019_leftImg8bit.png,dusseldorf_000156_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000156_000019_leftImg8bit_foggy_beta_0.02.png
2392,bremen_000118_000019_leftImg8bit.png,bremen_000118_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000118_000019_leftImg8bit_foggy_beta_0.02.png
2393,hamburg_000000_102379_leftImg8bit.png,hamburg_000000_102379_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_102379_leftImg8bit_foggy_beta_0.02.png
2394,stuttgart_000037_000019_leftImg8bit.png,stuttgart_000037_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000037_000019_leftImg8bit_foggy_beta_0.02.png
2395,strasbourg_000001_004745_leftImg8bit.png,strasbourg_000001_004745_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_004745_leftImg8bit_foggy_beta_0.02.png
2396,hamburg_000000_087216_leftImg8bit.png,hamburg_000000_087216_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_087216_leftImg8bit_foggy_beta_0.02.png
2397,jena_000085_000019_leftImg8bit.png,jena_000085_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000085_000019_leftImg8bit_foggy_beta_0.02.png
2398,hanover_000000_014537_leftImg8bit.png,hanover_000000_014537_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_014537_leftImg8bit_foggy_beta_0.02.png
2399,erfurt_000011_000019_leftImg8bit.png,erfurt_000011_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000011_000019_leftImg8bit_foggy_beta_0.02.png
2400,erfurt_000068_000019_leftImg8bit.png,erfurt_000068_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000068_000019_leftImg8bit_foggy_beta_0.02.png
2401,monchengladbach_000000_004580_leftImg8bit.png,monchengladbach_000000_004580_leftImg8bit_foggy_beta_0.02.txt,monchengladbach_000000_004580_leftImg8bit_foggy_beta_0.02.png
2402,cologne_000066_000019_leftImg8bit.png,cologne_000066_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000066_000019_leftImg8bit_foggy_beta_0.02.png
2403,bremen_000161_000019_leftImg8bit.png,bremen_000161_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000161_000019_leftImg8bit_foggy_beta_0.02.png
2404,bremen_000231_000019_leftImg8bit.png,bremen_000231_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000231_000019_leftImg8bit_foggy_beta_0.02.png
2405,krefeld_000000_030111_leftImg8bit.png,krefeld_000000_030111_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_030111_leftImg8bit_foggy_beta_0.02.png
2406,jena_000075_000019_leftImg8bit.png,jena_000075_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000075_000019_leftImg8bit_foggy_beta_0.02.png
2407,strasbourg_000001_018872_leftImg8bit.png,strasbourg_000001_018872_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_018872_leftImg8bit_foggy_beta_0.02.png
2408,zurich_000112_000019_leftImg8bit.png,zurich_000112_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000112_000019_leftImg8bit_foggy_beta_0.02.png
2409,weimar_000107_000019_leftImg8bit.png,weimar_000107_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000107_000019_leftImg8bit_foggy_beta_0.02.png
2410,monchengladbach_000000_000076_leftImg8bit.png,monchengladbach_000000_000076_leftImg8bit_foggy_beta_0.02.txt,monchengladbach_000000_000076_leftImg8bit_foggy_beta_0.02.png
2411,strasbourg_000000_027233_leftImg8bit.png,strasbourg_000000_027233_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_027233_leftImg8bit_foggy_beta_0.02.png
2412,erfurt_000001_000019_leftImg8bit.png,erfurt_000001_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000001_000019_leftImg8bit_foggy_beta_0.02.png
2413,jena_000095_000019_leftImg8bit.png,jena_000095_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000095_000019_leftImg8bit_foggy_beta_0.02.png
2414,hanover_000000_027282_leftImg8bit.png,hanover_000000_027282_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_027282_leftImg8bit_foggy_beta_0.02.png
2415,bremen_000108_000019_leftImg8bit.png,bremen_000108_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000108_000019_leftImg8bit_foggy_beta_0.02.png
2416,dusseldorf_000146_000019_leftImg8bit.png,dusseldorf_000146_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000146_000019_leftImg8bit_foggy_beta_0.02.png
2417,stuttgart_000027_000019_leftImg8bit.png,stuttgart_000027_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000027_000019_leftImg8bit_foggy_beta_0.02.png
2418,strasbourg_000000_029179_leftImg8bit.png,strasbourg_000000_029179_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_029179_leftImg8bit_foggy_beta_0.02.png
2419,tubingen_000112_000019_leftImg8bit.png,tubingen_000112_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000112_000019_leftImg8bit_foggy_beta_0.02.png
2420,strasbourg_000000_031223_leftImg8bit.png,strasbourg_000000_031223_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_031223_leftImg8bit_foggy_beta_0.02.png
2421,erfurt_000088_000019_leftImg8bit.png,erfurt_000088_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000088_000019_leftImg8bit_foggy_beta_0.02.png
2422,dusseldorf_000216_000019_leftImg8bit.png,dusseldorf_000216_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000216_000019_leftImg8bit_foggy_beta_0.02.png
2423,bremen_000258_000019_leftImg8bit.png,bremen_000258_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000258_000019_leftImg8bit_foggy_beta_0.02.png
2424,krefeld_000000_026919_leftImg8bit.png,krefeld_000000_026919_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_026919_leftImg8bit_foggy_beta_0.02.png
2425,strasbourg_000000_003632_leftImg8bit.png,strasbourg_000000_003632_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_003632_leftImg8bit_foggy_beta_0.02.png
2426,cologne_000086_000019_leftImg8bit.png,cologne_000086_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000086_000019_leftImg8bit_foggy_beta_0.02.png
2427,strasbourg_000001_022151_leftImg8bit.png,strasbourg_000001_022151_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_022151_leftImg8bit_foggy_beta_0.02.png
2428,bremen_000181_000019_leftImg8bit.png,bremen_000181_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000181_000019_leftImg8bit_foggy_beta_0.02.png
2429,hamburg_000000_055894_leftImg8bit.png,hamburg_000000_055894_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_055894_leftImg8bit_foggy_beta_0.02.png
2430,ulm_000006_000019_leftImg8bit.png,ulm_000006_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000006_000019_leftImg8bit_foggy_beta_0.02.png
2431,aachen_000163_000019_leftImg8bit.png,aachen_000163_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000163_000019_leftImg8bit_foggy_beta_0.02.png
2432,bremen_000069_000019_leftImg8bit.png,bremen_000069_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000069_000019_leftImg8bit_foggy_beta_0.02.png
2433,dusseldorf_000027_000019_leftImg8bit.png,dusseldorf_000027_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000027_000019_leftImg8bit_foggy_beta_0.02.png
2434,stuttgart_000146_000019_leftImg8bit.png,stuttgart_000146_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000146_000019_leftImg8bit_foggy_beta_0.02.png
2435,zurich_000093_000019_leftImg8bit.png,zurich_000093_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000093_000019_leftImg8bit_foggy_beta_0.02.png
2436,weimar_000086_000019_leftImg8bit.png,weimar_000086_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000086_000019_leftImg8bit_foggy_beta_0.02.png
2437,hamburg_000000_056229_leftImg8bit.png,hamburg_000000_056229_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_056229_leftImg8bit_foggy_beta_0.02.png
2438,bochum_000000_006746_leftImg8bit.png,bochum_000000_006746_leftImg8bit_foggy_beta_0.02.txt,bochum_000000_006746_leftImg8bit_foggy_beta_0.02.png
2439,aachen_000002_000019_leftImg8bit.png,aachen_000002_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000002_000019_leftImg8bit_foggy_beta_0.02.png
2440,tubingen_000073_000019_leftImg8bit.png,tubingen_000073_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000073_000019_leftImg8bit_foggy_beta_0.02.png
2441,bochum_000000_037829_leftImg8bit.png,bochum_000000_037829_leftImg8bit_foggy_beta_0.02.txt,bochum_000000_037829_leftImg8bit_foggy_beta_0.02.png
2442,hamburg_000000_057816_leftImg8bit.png,hamburg_000000_057816_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_057816_leftImg8bit_foggy_beta_0.02.png
2443,cologne_000107_000019_leftImg8bit.png,cologne_000107_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000107_000019_leftImg8bit_foggy_beta_0.02.png
2444,bremen_000000_000019_leftImg8bit.png,bremen_000000_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000000_000019_leftImg8bit_foggy_beta_0.02.png
2445,hanover_000000_015587_leftImg8bit.png,hanover_000000_015587_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_015587_leftImg8bit_foggy_beta_0.02.png
2446,hamburg_000000_008494_leftImg8bit.png,hamburg_000000_008494_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_008494_leftImg8bit_foggy_beta_0.02.png
2447,tubingen_000093_000019_leftImg8bit.png,tubingen_000093_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000093_000019_leftImg8bit_foggy_beta_0.02.png
2448,weimar_000066_000019_leftImg8bit.png,weimar_000066_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000066_000019_leftImg8bit_foggy_beta_0.02.png
2449,hamburg_000000_099368_leftImg8bit.png,hamburg_000000_099368_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_099368_leftImg8bit_foggy_beta_0.02.png
2450,zurich_000073_000019_leftImg8bit.png,zurich_000073_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000073_000019_leftImg8bit_foggy_beta_0.02.png
2451,darmstadt_000036_000019_leftImg8bit.png,darmstadt_000036_000019_leftImg8bit_foggy_beta_0.02.txt,darmstadt_000036_000019_leftImg8bit_foggy_beta_0.02.png
2452,bremen_000089_000019_leftImg8bit.png,bremen_000089_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000089_000019_leftImg8bit_foggy_beta_0.02.png
2453,monchengladbach_000000_029240_leftImg8bit.png,monchengladbach_000000_029240_leftImg8bit_foggy_beta_0.02.txt,monchengladbach_000000_029240_leftImg8bit_foggy_beta_0.02.png
2454,jena_000114_000019_leftImg8bit.png,jena_000114_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000114_000019_leftImg8bit_foggy_beta_0.02.png
2455,jena_000066_000019_leftImg8bit.png,jena_000066_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000066_000019_leftImg8bit_foggy_beta_0.02.png
2456,hamburg_000000_071016_leftImg8bit.png,hamburg_000000_071016_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_071016_leftImg8bit_foggy_beta_0.02.png
2457,strasbourg_000001_051574_leftImg8bit.png,strasbourg_000001_051574_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_051574_leftImg8bit_foggy_beta_0.02.png
2458,bremen_000222_000019_leftImg8bit.png,bremen_000222_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000222_000019_leftImg8bit_foggy_beta_0.02.png
2459,zurich_000101_000019_leftImg8bit.png,zurich_000101_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000101_000019_leftImg8bit_foggy_beta_0.02.png
2460,weimar_000114_000019_leftImg8bit.png,weimar_000114_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000114_000019_leftImg8bit_foggy_beta_0.02.png
2461,aachen_000119_000019_leftImg8bit.png,aachen_000119_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000119_000019_leftImg8bit_foggy_beta_0.02.png
2462,strasbourg_000000_026998_leftImg8bit.png,strasbourg_000000_026998_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_026998_leftImg8bit_foggy_beta_0.02.png
2463,hanover_000000_020089_leftImg8bit.png,hanover_000000_020089_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_020089_leftImg8bit_foggy_beta_0.02.png
2464,strasbourg_000000_033425_leftImg8bit.png,strasbourg_000000_033425_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_033425_leftImg8bit_foggy_beta_0.02.png
2465,hamburg_000000_094717_leftImg8bit.png,hamburg_000000_094717_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_094717_leftImg8bit_foggy_beta_0.02.png
2466,bremen_000172_000019_leftImg8bit.png,bremen_000172_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000172_000019_leftImg8bit_foggy_beta_0.02.png
2467,cologne_000075_000019_leftImg8bit.png,cologne_000075_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000075_000019_leftImg8bit_foggy_beta_0.02.png
2468,tubingen_000101_000019_leftImg8bit.png,tubingen_000101_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000101_000019_leftImg8bit_foggy_beta_0.02.png
2469,dusseldorf_000205_000019_leftImg8bit.png,dusseldorf_000205_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000205_000019_leftImg8bit_foggy_beta_0.02.png
2470,ulm_000015_000019_leftImg8bit.png,ulm_000015_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000015_000019_leftImg8bit_foggy_beta_0.02.png
2471,bremen_000192_000019_leftImg8bit.png,bremen_000192_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000192_000019_leftImg8bit_foggy_beta_0.02.png
2472,cologne_000095_000019_leftImg8bit.png,cologne_000095_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000095_000019_leftImg8bit_foggy_beta_0.02.png
2473,aachen_000170_000019_leftImg8bit.png,aachen_000170_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000170_000019_leftImg8bit_foggy_beta_0.02.png
2474,krefeld_000000_015868_leftImg8bit.png,krefeld_000000_015868_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_015868_leftImg8bit_foggy_beta_0.02.png
2475,jena_000086_000019_leftImg8bit.png,jena_000086_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000086_000019_leftImg8bit_foggy_beta_0.02.png
2476,erfurt_000012_000019_leftImg8bit.png,erfurt_000012_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000012_000019_leftImg8bit_foggy_beta_0.02.png
2477,dusseldorf_000155_000019_leftImg8bit.png,dusseldorf_000155_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000155_000019_leftImg8bit_foggy_beta_0.02.png
2478,stuttgart_000034_000019_leftImg8bit.png,stuttgart_000034_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000034_000019_leftImg8bit_foggy_beta_0.02.png
2479,aachen_000011_000019_leftImg8bit.png,aachen_000011_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000011_000019_leftImg8bit_foggy_beta_0.02.png
2480,zurich_000009_000019_leftImg8bit.png,zurich_000009_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000009_000019_leftImg8bit_foggy_beta_0.02.png
2481,tubingen_000060_000019_leftImg8bit.png,tubingen_000060_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000060_000019_leftImg8bit_foggy_beta_0.02.png
2482,dusseldorf_000034_000019_leftImg8bit.png,dusseldorf_000034_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000034_000019_leftImg8bit_foggy_beta_0.02.png
2483,zurich_000080_000019_leftImg8bit.png,zurich_000080_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000080_000019_leftImg8bit_foggy_beta_0.02.png
2484,weimar_000095_000019_leftImg8bit.png,weimar_000095_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000095_000019_leftImg8bit_foggy_beta_0.02.png
2485,aachen_000098_000019_leftImg8bit.png,aachen_000098_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000098_000019_leftImg8bit_foggy_beta_0.02.png
2486,stuttgart_000155_000019_leftImg8bit.png,stuttgart_000155_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000155_000019_leftImg8bit_foggy_beta_0.02.png
2487,strasbourg_000001_060173_leftImg8bit.png,strasbourg_000001_060173_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_060173_leftImg8bit_foggy_beta_0.02.png
2488,hamburg_000000_006192_leftImg8bit.png,hamburg_000000_006192_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_006192_leftImg8bit_foggy_beta_0.02.png
2489,hanover_000000_036051_leftImg8bit.png,hanover_000000_036051_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_036051_leftImg8bit_foggy_beta_0.02.png
2490,weimar_000075_000019_leftImg8bit.png,weimar_000075_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000075_000019_leftImg8bit_foggy_beta_0.02.png
2491,zurich_000060_000019_leftImg8bit.png,zurich_000060_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000060_000019_leftImg8bit_foggy_beta_0.02.png
2492,aachen_000078_000019_leftImg8bit.png,aachen_000078_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000078_000019_leftImg8bit_foggy_beta_0.02.png
2493,darmstadt_000025_000019_leftImg8bit.png,darmstadt_000025_000019_leftImg8bit_foggy_beta_0.02.txt,darmstadt_000025_000019_leftImg8bit_foggy_beta_0.02.png
2494,hamburg_000000_037036_leftImg8bit.png,hamburg_000000_037036_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_037036_leftImg8bit_foggy_beta_0.02.png
2495,hamburg_000000_090742_leftImg8bit.png,hamburg_000000_090742_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_090742_leftImg8bit_foggy_beta_0.02.png
2496,jena_000107_000019_leftImg8bit.png,jena_000107_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000107_000019_leftImg8bit_foggy_beta_0.02.png
2497,tubingen_000009_000019_leftImg8bit.png,tubingen_000009_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000009_000019_leftImg8bit_foggy_beta_0.02.png
2498,krefeld_000000_035398_leftImg8bit.png,krefeld_000000_035398_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_035398_leftImg8bit_foggy_beta_0.02.png
2499,bremen_000013_000019_leftImg8bit.png,bremen_000013_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000013_000019_leftImg8bit_foggy_beta_0.02.png
2500,cologne_000114_000019_leftImg8bit.png,cologne_000114_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000114_000019_leftImg8bit_foggy_beta_0.02.png
2501,hanover_000000_028460_leftImg8bit.png,hanover_000000_028460_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_028460_leftImg8bit_foggy_beta_0.02.png
2502,tubingen_000080_000019_leftImg8bit.png,tubingen_000080_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000080_000019_leftImg8bit_foggy_beta_0.02.png
2503,hanover_000000_046954_leftImg8bit.png,hanover_000000_046954_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_046954_leftImg8bit_foggy_beta_0.02.png
2504,erfurt_000027_000019_leftImg8bit.png,erfurt_000027_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000027_000019_leftImg8bit_foggy_beta_0.02.png
2505,krefeld_000000_021814_leftImg8bit.png,krefeld_000000_021814_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_021814_leftImg8bit_foggy_beta_0.02.png
2506,hamburg_000000_057487_leftImg8bit.png,hamburg_000000_057487_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_057487_leftImg8bit_foggy_beta_0.02.png
2507,strasbourg_000001_015974_leftImg8bit.png,strasbourg_000001_015974_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_015974_leftImg8bit_foggy_beta_0.02.png
2508,stuttgart_000001_000019_leftImg8bit.png,stuttgart_000001_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000001_000019_leftImg8bit_foggy_beta_0.02.png
2509,cologne_000029_000019_leftImg8bit.png,cologne_000029_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000029_000019_leftImg8bit_foggy_beta_0.02.png
2510,dusseldorf_000160_000019_leftImg8bit.png,dusseldorf_000160_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000160_000019_leftImg8bit_foggy_beta_0.02.png
2511,hanover_000000_013205_leftImg8bit.png,hanover_000000_013205_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_013205_leftImg8bit_foggy_beta_0.02.png
2512,tubingen_000134_000019_leftImg8bit.png,tubingen_000134_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000134_000019_leftImg8bit_foggy_beta_0.02.png
2513,stuttgart_000088_000019_leftImg8bit.png,stuttgart_000088_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000088_000019_leftImg8bit_foggy_beta_0.02.png
2514,aachen_000145_000019_leftImg8bit.png,aachen_000145_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000145_000019_leftImg8bit_foggy_beta_0.02.png
2515,hanover_000000_052512_leftImg8bit.png,hanover_000000_052512_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_052512_leftImg8bit_foggy_beta_0.02.png
2516,ulm_000020_000019_leftImg8bit.png,ulm_000020_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000020_000019_leftImg8bit_foggy_beta_0.02.png
2517,strasbourg_000001_033448_leftImg8bit.png,strasbourg_000001_033448_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_033448_leftImg8bit_foggy_beta_0.02.png
2518,bochum_000000_013705_leftImg8bit.png,bochum_000000_013705_leftImg8bit_foggy_beta_0.02.txt,bochum_000000_013705_leftImg8bit_foggy_beta_0.02.png
2519,cologne_000040_000019_leftImg8bit.png,cologne_000040_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000040_000019_leftImg8bit_foggy_beta_0.02.png
2520,dusseldorf_000109_000019_leftImg8bit.png,dusseldorf_000109_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000109_000019_leftImg8bit_foggy_beta_0.02.png
2521,bremen_000147_000019_leftImg8bit.png,bremen_000147_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000147_000019_leftImg8bit_foggy_beta_0.02.png
2522,stuttgart_000068_000019_leftImg8bit.png,stuttgart_000068_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000068_000019_leftImg8bit_foggy_beta_0.02.png
